SMILES,InChI,Count
c1cn2c(n1)CNCC2,SWBUHQQTIPEPMK-UHFFFAOYSA-N,1175
O=c1[nH]ccc2[nH]ncc12,SWENTSLBISOJDB-UHFFFAOYSA-N,1152
C=C1N=CNC1=O,FVEPUQVTLVLBMB-UHFFFAOYSA-N,1152
c1ncn2nccc2n1,JUXWUYWPUDKPSD-UHFFFAOYSA-N,1151
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3,XFOHBSLKSOSFBE-UHFFFAOYSA-N,1145
C1C2CC1C2,MKCBRYIXFFGIKN-UHFFFAOYSA-N,1133
C1NC2CNC1C2,UKHJNJFJCGBKSF-UHFFFAOYSA-N,1130
C1CC2CNCC1CN2,IUFRXYVUJWLFFS-UHFFFAOYSA-N,1128
c1cc2[nH]ccc2cn1,SRSKXJVMVSSSHB-UHFFFAOYSA-N,1126
N=C1NCCN1,DISXFZWKRTZTRI-UHFFFAOYSA-N,1121
c1cnc2cncnc2c1,BWESROVQGZSBRX-UHFFFAOYSA-N,1114
O=C1NCc2ccccc2N1,CTOUNZIAEBIWAW-UHFFFAOYSA-N,1109
c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,QONGLMDHKNFCDX-UHFFFAOYSA-N,1108
c1ncc2[nH]ncc2n1,APXRHPDHORGIEB-UHFFFAOYSA-N,1106
C=C1CCC2CCCCC2C1,JGFVERDKRRPANM-UHFFFAOYSA-N,1105
O=C1COCCN1,VSEAAEQOQBMPQF-UHFFFAOYSA-N,1091
c1ccc2[nH+]c[nH]c2c1,HYZJCKYKOHLVJF-UHFFFAOYSA-O,1089
c1ncc2ncncc2n1,JOZPEVMCAKXSEY-UHFFFAOYSA-N,1084
C=C1C=NC=CC1,JSEPOTNCVHECCZ-UHFFFAOYSA-N,1074
O=C1CCC23CCCCCC(CCC2)C13,QQWWGEGVUTXSPS-UHFFFAOYSA-N,1072
O=C1CSc2ccccc2N1,GTFMIJNXNMDHAB-UHFFFAOYSA-N,1072
B1OCc2ccccc21,VSJPAJCAIDAUKK-UHFFFAOYSA-N,1069
O=C1NCc2cn[nH]c21,LYIPETYYHFBBIC-UHFFFAOYSA-N,1063
c1nc2c(s1)CNCC2,QSLDIPUHQBHQGY-UHFFFAOYSA-N,1063
c1cc2cncnc2cn1,PAQYIEZTLSDLQO-UHFFFAOYSA-N,1059
O=C1CNC(=O)CN1,BXRNXXXXHLBUKK-UHFFFAOYSA-N,1058
c1ncc2c(n1)CNCC2,WGJUBVJZKNTGRC-UHFFFAOYSA-N,1056
O=c1[nH]c2ccccc2s1,YEDUAINPPJYDJZ-UHFFFAOYSA-N,1054
c1ccc2c(c1)ccc1ccccc12,YNPNZTXNASCQKK-UHFFFAOYSA-N,1050
O=c1[nH]cnc2cnccc12,QMOPAFMMLWUTKI-UHFFFAOYSA-N,1044
c1cnc2ncncc2n1,CPNGPNLZQNNVQM-UHFFFAOYSA-N,1033
c1cnc2[nH]ccc2n1,HFTVJMFWJUFBNO-UHFFFAOYSA-N,1021
c1ccc2c3c([nH]c2c1)CCNC3,RPROHCOBMVQVIV-UHFFFAOYSA-N,1011
C=C1CNCC(=C)C1=O,SWAQBHOPPFDIQH-UHFFFAOYSA-N,1009
O=C1NS(=O)(=O)c2ccccc21,CVHZOJJKTDOEJC-UHFFFAOYSA-N,1008
O=C1CC2CC=CN12,YZBQHRLRFGPBSL-UHFFFAOYSA-N,1007
O=C1CCCC2=C1CC=CN2,AJIPFCOONQPDHF-UHFFFAOYSA-N,1005
O=C1CN=CN1,CAAMSDWKXXPUJR-UHFFFAOYSA-N,986
O=c1ccnc2scnn12,NBWUDDLJZAKVFL-UHFFFAOYSA-N,984
O=C1NCCCOCCCCCOc2ccccc21,LZNANULATIEJBE-UHFFFAOYSA-N,978
c1cc2c(s1)CCNC2,OGUWOLDNYOTRBO-UHFFFAOYSA-N,975
O=C1CNC(=S)N1,UGWULZWUXSCWPX-UHFFFAOYSA-N,969
O=C1CC=NN1,ZRHUHDUEXWHZMA-UHFFFAOYSA-N,964
c1nc2c3cn[nH]c3ncn2n1,UVCLVQXCCHSVTH-UHFFFAOYSA-N,963
O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,GSXFPIJTRAHIKC-UHFFFAOYSA-N,960
C1=CCOC1,ARGCQEVBJHPOGB-UHFFFAOYSA-N,960
C1CNCC2(C1)CCNC2,SGLTYXRTDQXURA-UHFFFAOYSA-N,960
c1ccc2c(c1)CCC21CCNCC1,ZBYFQSPEUIVDTF-UHFFFAOYSA-N,959
C1=CNNN1,SNTWKPAKVQFCCF-UHFFFAOYSA-N,958
c1cc2nccn2cn1,PQWQQQGKMHENOC-UHFFFAOYSA-N,955
c1csc[nH+]1,FZWLAAWBMGSTSO-UHFFFAOYSA-O,952
O=C1CSC=N1,GJGROPRLXDXIAN-UHFFFAOYSA-N,952
c1cnc2ncccc2c1,FLBAYUMRQUHISI-UHFFFAOYSA-N,951
O=C1Cc2cncnc2N1,NCIZQRMMYUHTDP-UHFFFAOYSA-N,949
O=c1ccc2cccnc2[nH]1,ZFRUGZMCGCYBRC-UHFFFAOYSA-N,944
O=C1NCC2(CCCCC2)N1,AFXUAEAIXDBZOX-UHFFFAOYSA-N,943
O=C1CCCCC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,938
C1CC2(C1)CNC2,QPEJAHMNOVMSOZ-UHFFFAOYSA-N,938
C1CC2(CCN1)CNC2,DROZYMFJWSYDRY-UHFFFAOYSA-N,934
C1CC[NH2+]CC1,NQRYJNQNLNOLGT-UHFFFAOYSA-O,931
C1CCC2CNCCC2C1,NENLYAQPNATJSU-UHFFFAOYSA-N,926
C1CC2CCCC(C1)N2,ATPGYYPVVKZFGR-UHFFFAOYSA-N,922
c1ncc2c(n1)NCC2,PANGDCFLXUDHDI-UHFFFAOYSA-N,920
C1CCSC1,RAOIDOHSFRTOEL-UHFFFAOYSA-N,917
C=C1C=NNC1=O,LTPSIHITLYZGFV-UHFFFAOYSA-N,916
O=C1C=C2CCC3C4CCCC4CCC3C2CC1,LWNIAOVFYCEEPT-UHFFFAOYSA-N,913
c1cc2c(cn1)CNC2,HIACNNDCIUUION-UHFFFAOYSA-N,912
c1cc2ccoc2cn1,ZYXBIOIYWUIXSM-UHFFFAOYSA-N,908
C1CC2(CCN1)CCOC2,OXXXNXISRXFPBK-UHFFFAOYSA-N,902
O=c1cn[nH]c(=O)[nH]1,SSPYSWLZOPCOLO-UHFFFAOYSA-N,900
O=C1NC(=O)C2CNCC12,TXVCGCJYCUKMIM-UHFFFAOYSA-N,899
O=c1cccc2c(c1)CCCc1ccccc1-2,XSMDDAFPLXKNOA-UHFFFAOYSA-N,898
O=C1Nc2ccccc2C12CCNC2,FQSHLSLQUHZOMV-UHFFFAOYSA-N,897
O=C1NCCn2c1cc1ccccc12,KRRWBFJXTNMYOZ-UHFFFAOYSA-N,897
O=C1CCNc2ccccc2N1,XTDMZEZDXXJVMK-UHFFFAOYSA-N,891
O=c1[nH]cnn2cccc12,VYEHSYWBLDTUHX-UHFFFAOYSA-N,890
C1=CC2CCC3Nc4ccccc4C34CCN(C1)C24,CHFSMDACATVRBM-UHFFFAOYSA-N,881
O=C1CCOc2ccccc2N1,VQUQMVAKPPWYNT-UHFFFAOYSA-N,872
O=C1CNCCCN1,DRRVROVYLJHJIV-UHFFFAOYSA-N,863
c1cn2c(n1)OCCC2,GCQFLMSHYSWNIZ-UHFFFAOYSA-N,860
O=C1NCCNC1=O,JTHRRMFZHSDGNJ-UHFFFAOYSA-N,859
c1ccc2[nH+]cc[nH+]c2c1,XSCHRSMBECNVNS-UHFFFAOYSA-P,853
O=c1[nH]cnc2ccncc12,RADMRAMXLLLVGG-UHFFFAOYSA-N,853
O=S1(=O)N=Cc2ccccc21,BTNAZHHYONIOIV-UHFFFAOYSA-N,852
C=C1CCCC2CCCC12,UOTNDMDASDMEAG-UHFFFAOYSA-N,846
c1cc2c(s1)CCC2,IRPQLEYYDURDBA-UHFFFAOYSA-N,843
C1CCC2NCCC2C1,PDELQDSYLBLPQO-UHFFFAOYSA-N,842
O=C1NCCC12CCNCC2,HHIOFHJYOIVJJK-UHFFFAOYSA-N,839
O=C1CCCc2ccccc21,XHLHPRDBBAGVEG-UHFFFAOYSA-N,839
C=C1C=CC(=O)O1,RNYZJZKPGHQTJR-UHFFFAOYSA-N,837
c1ccc2c(c1)[nH]c1c[nH+]ccc12,AIFRHYZBTHREPW-UHFFFAOYSA-O,827
C1=CC2CCC1C2,JFNLZVQOOSMTJK-UHFFFAOYSA-N,824
c1ccc2c(c1)Cc1ccccc1O2,GJCOSYZMQJWQCA-UHFFFAOYSA-N,817
c1cc2ncncc2cn1,PLZDHJUUEGCXJH-UHFFFAOYSA-N,815
O=c1[nH]cnc2cn[nH]c12,JFZSDNLQDTYVEE-UHFFFAOYSA-N,811
O=C1CCCC1,BGTOWKSIORTVQH-UHFFFAOYSA-N,808
O=c1ccnc2sccn12,UEZROEGYRDHMRV-UHFFFAOYSA-N,806
c1ncc2ccoc2n1,KQGXYVJZOMKLSA-UHFFFAOYSA-N,805
C1CC2CNCCN2C1,FTTATHOUSOIFOQ-UHFFFAOYSA-N,804
O=S1(=O)CCCN1,XGYCWCIGCYGQFU-UHFFFAOYSA-N,802
O=C1NCCc2[nH]ccc21,WOELPIAAQNOJDS-UHFFFAOYSA-N,801
O=c1ncc2ccccc2[nH]1,AVRPFRMDMNDIDH-UHFFFAOYSA-N,797
C1=Nn2cnnc2SC1,UCLFAZCAFIQNEB-UHFFFAOYSA-N,791
c1cc2ncnn2cn1,QLOWGDIISXJREF-UHFFFAOYSA-N,789
c1cc2n(n1)CCCN2,HJFZVTDRWQVFDN-UHFFFAOYSA-N,786
c1ccc2c(c1)NCC21CCNCC1,JHMKGUPCKJSSEF-UHFFFAOYSA-N,786
C1CC2CNCC1O2,POOPWPIOIMBTOH-UHFFFAOYSA-N,785
C=C1C(=O)NC(=S)NC1=O,ZWEPYMCQKVFXAJ-UHFFFAOYSA-N,781
C1=CNc2ncnn2C1,AIXOFSSGKDAQKX-UHFFFAOYSA-N,781
C=C1Cc2ccccc2C1=O,KIHZRNKAKDXATD-UHFFFAOYSA-N,780
C1OC2CNC1C2,DIQOUXNTSMWQSA-UHFFFAOYSA-N,780
C1CC2(CCN1)CCNCC2,YNKVCLQNSSTHTD-UHFFFAOYSA-N,779
c1nc2c3c(ccc2[nH]1)NCCC3,RVFXOAPAIVFYIJ-UHFFFAOYSA-N,777
C1CC2(C1)CCNCC2,BSQKGAVROUDOTE-UHFFFAOYSA-N,774
c1n[nH]c2c1CCC2,TUVBJSPUCMUOSD-UHFFFAOYSA-N,763
c1cnc2c(c1)CNc1ccccc1N2,HRGUEPKMEFOQTK-UHFFFAOYSA-N,763
O=C1NCCCN1,NQPJDJVGBDHCAD-UHFFFAOYSA-N,763
O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,AZRKGEOPFCFNMW-UHFFFAOYSA-N,762
c1cnc2c(c1)CNCC2,FPEAARFNXIWCTP-UHFFFAOYSA-N,760
O=c1[nH]ncc2c1CCCC2,LHVFGQLBRNFHHS-UHFFFAOYSA-N,758
c1cnsn1,UDGKZGLPXCRRAM-UHFFFAOYSA-N,751
C1NCC2CC1N2,YVHBSYTYLQYTOU-UHFFFAOYSA-N,750
C1CC2OCCC2O1,PHXGAJLBHUUAKB-UHFFFAOYSA-N,750
O=C1CCNCCN1,QPPLBCQXWDBQFS-UHFFFAOYSA-N,749
C=C1CCCCC1,YULMNMJFAZWLLN-UHFFFAOYSA-N,747
c1cnc2c(c1)CCC2,KRNSYSYRLQDHDK-UHFFFAOYSA-N,745
c1ccc2nnccc2c1,WCZVZNOTHYJIEI-UHFFFAOYSA-N,741
C1COC2CCNC2C1,YNNRTZAVZSMDEH-UHFFFAOYSA-N,740
O=c1[nH]c(=S)[nH]c2ccccc12,PUPFOFVEHDNUJU-UHFFFAOYSA-N,738
c1ccc2c(c1)NCCN2,HORKYAIEVBUXGM-UHFFFAOYSA-N,736
c1cnc2[nH]nnc2c1,VQNDBXJTIJKJPV-UHFFFAOYSA-N,735
c1cnc2scnc2c1,WFIHKLWVLPBMIQ-UHFFFAOYSA-N,728
C1COCN1,WYNCHZVNFNFDNH-UHFFFAOYSA-N,727
c1ccc2sc[nH+]c2c1,IOJUPLGTWVMSFF-UHFFFAOYSA-O,726
O=C1NCCOc2ccccc21,FGKQHXRVPDLTDF-UHFFFAOYSA-N,724
C1=Cc2ccccc2CC1,KEIFWROAQVVDBN-UHFFFAOYSA-N,723
O=C1Nc2ccccc2C12CCNCC2,SXOVJOBXZPCKRA-UHFFFAOYSA-N,722
c1ccc2c(c1)CCC1NCCC21,GWYZNBPESTULJZ-UHFFFAOYSA-N,721
O=C1CNc2ncncc2N1,UGYZVBUANICGLW-UHFFFAOYSA-N,714
O=C1CCc2cn[nH]c2N1,QSJNJLXXIXYSDB-UHFFFAOYSA-N,713
C1CC[NH2+]C1,RWRDLPDLKQPQOW-UHFFFAOYSA-O,709
O=c1[nH]sc2ccccc12,DMSMPAJRVJJAGA-UHFFFAOYSA-N,709
C1=CC2CCC(C1)N2,SURHOQQBDZIWSO-UHFFFAOYSA-N,708
c1ccc2c[nH+]ccc2c1,AWJUIBRHMBBTKR-UHFFFAOYSA-O,708
c1ccc2c(c1)CCc1cn[nH]c1-2,IJZPDJZOELSEKV-UHFFFAOYSA-N,704
O=C1CCCCCCCCNCCCCO1,FTOMBWMPVSWBRF-UHFFFAOYSA-N,703
c1ccc2c(c1)ncn1ncnc21,ZBIAFNABYZOHCJ-UHFFFAOYSA-N,702
c1cc2sccc2[nH]1,DWAIOCIOSRZZHO-UHFFFAOYSA-N,701
C1CCC2CNCC2C1,ODSNARDHJFFSRH-UHFFFAOYSA-N,699
O=c1[nH]nnc2ccccc12,DMSSTTLDFWKBSX-UHFFFAOYSA-N,699
O=c1[nH]cnc2sc3c(c12)CCCC3,NMMOEJUJKIXUQZ-UHFFFAOYSA-N,698
C1CCN2CCCCC2C1,LJPZHJUSICYOIX-UHFFFAOYSA-N,697
c1ccc2c(c1)CC1NCCc3cccc-2c31,IJGRUSBFEIVXQP-UHFFFAOYSA-N,691
C1C[NH+]2CCC1CC2,SBYHFKPVCBCYGV-UHFFFAOYSA-O,689
O=C1CCC=CN1,ZPOODPZCZLCUAN-UHFFFAOYSA-N,687
O=C1CC2SCCN12,WSHJJCPTKWSMRR-UHFFFAOYSA-N,684
O=C1NS(=O)(=O)CCCC=CCC2CCC2CN2CC3(CCCc4ccccc43)COc3ccc1cc32,AHKPCXSZHMXCRP-UHFFFAOYSA-N,681
O=C1CNC(=O)c2ccccc2N1,AZHGGDCFQPMANU-UHFFFAOYSA-N,681
c1cc2c(s1)CCCCC2,PDDJLLYFHMMVJG-UHFFFAOYSA-N,677
C1COC2(C1)CCNCC2,KVYOWXUQJLOCIA-UHFFFAOYSA-N,676
c1ccc2c(c1)CCOC2,HEBMCVBCEDMUOF-UHFFFAOYSA-N,674
c1cc2ccncc2cn1,HCMMECMKVPHMDE-UHFFFAOYSA-N,671
O=c1ccc2cc3ccoc3cc2o1,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,666
O=c1[nH]c(=O)c2ccsc2[nH]1,JGOOQALRLGHKIY-UHFFFAOYSA-N,666
C1=CC2CCCCC2CC1,FYHNWJNOEQBNGO-UHFFFAOYSA-N,663
O=c1ncsc2ccccc12,GBEMNSRGSOIQIX-UHFFFAOYSA-N,662
C1CNC2(C1)CCNCC2,BFAHRLVWYDSXIA-UHFFFAOYSA-N,660
S=C1NC=CCN1,MBOCEPWYDNXEKN-UHFFFAOYSA-N,660
c1cc2nncn2cn1,XUFCBCHWTOAVAA-UHFFFAOYSA-N,660
c1n[nH]c2c1CCNC2,KFOAQYYCEAGMEF-UHFFFAOYSA-N,659
C1=NCc2nncn2-c2sccc21,ZMBFHDPUYLIMDX-UHFFFAOYSA-N,658
O=S1(=O)NCCCOc2ccccc21,VMOSRXKHTYYHNV-UHFFFAOYSA-N,658
O=C1Cc2ccccc2OCCCN1,XWIRWGDAZBGJLH-UHFFFAOYSA-N,658
O=C1c2ccccc2-c2ccccc21,YLQWCDOCJODRMT-UHFFFAOYSA-N,657
C1CC2CCC1O2,YPWFNLSXQIGJCK-UHFFFAOYSA-N,657
c1ncc2c(n1)CNC2,NBXIOQTYZWAAEB-UHFFFAOYSA-N,654
c1cnc2c(c1)CCO2,IFMHNXABCSMTFF-UHFFFAOYSA-N,654
c1ccc2c(c1)Cc1c[nH]nc1-2,DGYDIEIMGSEYDK-UHFFFAOYSA-N,653
N=c1ccc2c(=O)n3ccccc3nc2[nH]1,VYCVENITSCHWDL-UHFFFAOYSA-N,652
O=C1c2ccccc2-c2[nH]c(=O)c3ccccc3c21,DGSVRLKKYZDLNB-UHFFFAOYSA-N,651
O=C1NCCn2nccc21,GLQXAHBYDJPCHG-UHFFFAOYSA-N,645
O=C1NC(=O)C2(CCNCC2)N1,HRSWSISJJJDBOQ-UHFFFAOYSA-N,642
O=C1NC(=O)C2(CCCCC2)N1,NERNEXMEYQFFHU-UHFFFAOYSA-N,642
N=C1NCC(=O)N1,TYKJILJOXAHUFO-UHFFFAOYSA-N,639
O=c1[nH]c2ccccc2[nH]c1=O,ABJFBJGGLJVMAQ-UHFFFAOYSA-N,638
C1=NCc2ccccc2N1,LGACUMPRRMLUFZ-UHFFFAOYSA-N,638
C1CC2CNCC2N1,YETODIXQMRZKEG-UHFFFAOYSA-N,636
O=c1[nH]cc[nH]1,AICIYIDUYNFPRY-UHFFFAOYSA-N,636
c1ncc2c(n1)CCCC2,SMSHIXOEBWOYJS-UHFFFAOYSA-N,636
C=C1Cc2ccccc2N1,FDVITFMRUUGIBF-UHFFFAOYSA-N,633
C1=COc2ccccc2C1,JCIDEANDDNSHQC-UHFFFAOYSA-N,632
c1ccc2c(c1)[nH]c1ncncc12,IEJAIKPHVAPFSS-UHFFFAOYSA-N,632
c1cn2nccc2cn1,CMGKRWOBNPTZBW-UHFFFAOYSA-N,630
c1ncc2c(n1)CCC2,BJUPTJXRJDXLHF-UHFFFAOYSA-N,630
O=c1[nH]c(=O)c2cccnc2[nH]1,JQPYINKVAWEQDQ-UHFFFAOYSA-N,625
C1CCC2CCCCC2C1,NNBZCPXTIHJBJL-UHFFFAOYSA-N,622
C1Cc2[nH]nnc2CN1,GIIMNWTYRGWBNQ-UHFFFAOYSA-N,622
O=c1ocnc2ccccc12,SFDGJDBLYNJMFI-UHFFFAOYSA-N,621
C=C1C=Cc2ccccc21,HVVZVBWIBBTXAJ-UHFFFAOYSA-N,621
O=C1NCc2ncccc21,IPMQFUGFGHJSEI-UHFFFAOYSA-N,617
C=C1CCNCC1,LPKIGDXRQSIQBA-UHFFFAOYSA-N,616
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,YWJTXEODJJCNHP-UHFFFAOYSA-N,614
c1ccc2nc3[nH]ncc3cc2c1,ZIZLPQUGUOCJQL-UHFFFAOYSA-N,614
C1CCC2(C1)CCNCC2,AXMNGEUJXLXFRY-UHFFFAOYSA-N,613
C=C1NC(=S)NC1=O,JZAJEAFYRWBCJQ-UHFFFAOYSA-N,613
O=C1CCCCO1,OZJPLYNZGCXSJM-UHFFFAOYSA-N,612
O=c1occc2ccccc12,IQZZFVDIZRWADY-UHFFFAOYSA-N,609
O=C1NCc2cnccc21,QDSJMVZVUSYEMY-UHFFFAOYSA-N,609
c1ncc2c(n1)-c1c[nH]nc1CC2,LSJANTRUSCVIHS-UHFFFAOYSA-N,607
C1=NCCCO1,YWOIQIYQBRDOQA-UHFFFAOYSA-N,607
O=C1N=[SH](=O)CCCC=CCC2CCC2CN2CC3(CCCc4ccccc43)COc3ccc1cc32,AKFHYGOHYHTWKK-UHFFFAOYSA-N,606
C1CN2CCOCC2CN1,ZWNWCROZSHWHSF-UHFFFAOYSA-N,604
O=C1CCNC(=O)N1,OIVLITBTBDPEFK-UHFFFAOYSA-N,603
C1CCCNCCC1,QXNDZONIWRINJR-UHFFFAOYSA-N,602
C1CC2(CC2)CN1,HOXWESKAHYABGO-UHFFFAOYSA-N,599
C1=[NH+]c2ccccc2C1,RKJUIXBNRJVNHR-UHFFFAOYSA-O,598
O=C1Nc2cccc3cccc1c23,GPYLCFQEKPUWLD-UHFFFAOYSA-N,598
O=c1[nH]c(=O)c2sccc2[nH]1,QAFVXBQPQCSSLI-UHFFFAOYSA-N,588
C=C1CCCCC1=C,DYEQHQNRKZJUCT-UHFFFAOYSA-N,587
O=C1NC(=O)C2CC=CCC12,CIFFBTOJCKSRJY-UHFFFAOYSA-N,587
c1cc2cn[nH]c2s1,FKWUPVHNVKGGSD-UHFFFAOYSA-N,586
N=C1CCNCC1,MRRXGLNCXPJBJU-UHFFFAOYSA-N,586
O=C1CCNCC1,VRJHQPZVIGNGMX-UHFFFAOYSA-N,586
c1ccc2c(c1)oc1cncnc12,ITOKSWHFPQBNSE-UHFFFAOYSA-N,581
c1ccc2c(c1)CC1NCCC23CCCCC13,INAXVFBXDYWQFN-UHFFFAOYSA-N,580
c1cc2n(c1)CCC2,CYXQJHOJIQTXLE-UHFFFAOYSA-N,578
c1ccc2c3c([nH]c2c1)CCC1CCCN(CC3)C1,KFBQPTBKRRKKAS-UHFFFAOYSA-N,576
C1CC2(C1)CCC2,LBJQKYPPYSCCBH-UHFFFAOYSA-N,575
O=c1[nH]c2cnc3ccccc3c2[nH]1,IQYPSFAWXDKDBA-UHFFFAOYSA-N,573
c1cnc2ncoc2c1,QNNHQVPFZIFNFK-UHFFFAOYSA-N,568
c1ccc2c(c1)CCN1CCCCC21,RHVCCFKUACIGSM-UHFFFAOYSA-N,567
O=c1cc[nH]c2ncnn12,GXBDCPYXMVITMR-UHFFFAOYSA-N,567
O=C1COc2cccnc2N1,ANHQLUBMNSSPBV-UHFFFAOYSA-N,566
O=C1OCCc2ccccc21,XVTAQSGZOGYIEY-UHFFFAOYSA-N,565
C1CC2CCCN2C1,ADRDEXBBJTUCND-UHFFFAOYSA-N,564
C1NCC2COCC12,HQQVXVKQOPZRBJ-UHFFFAOYSA-N,564
O=c1[nH]c(=O)c2[nH]ccc2[nH]1,BSRITDQWGPSXPQ-UHFFFAOYSA-N,562
c1ccc2c(c1)CCc1ccccc1N2,ZSMRRZONCYIFNB-UHFFFAOYSA-N,562
O=c1ccc2cc3ccccc3oc-2c1,FRIPRWYKBIOZJU-UHFFFAOYSA-N,561
c1cn2ncnc2cn1,DFDJVPRVKHSWQH-UHFFFAOYSA-N,558
O=c1ncc2cccnc2[nH]1,MHHOMHMNIRXARC-UHFFFAOYSA-N,558
c1cc2sccc2cn1,MKYRMMMSZSVIGD-UHFFFAOYSA-N,556
C1CSSC1,MUZIZEZCKKMZRT-UHFFFAOYSA-N,555
c1cn2c(n1)CCCC2,PPRGXYWEHFENBY-UHFFFAOYSA-N,555
c1cc2c(nn1)C1CCC2C1,BNMPKNWZSMGOSR-UHFFFAOYSA-N,554
N=C1C(=C2C(=O)Nc3ccccc32)Nc2ccccc21,LMYXFNDNYBEHKO-UHFFFAOYSA-N,554
C1=NCCc2ccccc21,NKSZCPBUWGZONP-UHFFFAOYSA-N,554
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,HARBSVXRNFUELQ-UHFFFAOYSA-N,551
c1ccc2nc3ccccc3nc2c1,PCNDJXKNXGMECE-UHFFFAOYSA-N,551
C=C1C(=O)CCCC1=O,KURCYEGRZOENBR-UHFFFAOYSA-N,550
C1=COc2[nH]ncc2C1,HZKPKAKLGRSCJS-UHFFFAOYSA-N,549
O=c1cccc2n1CC1CNCC2C1,ANJTVLIZGCUXLD-UHFFFAOYSA-N,548
C=C1CCCC(=C)C1=O,HFDRUQZFVKHYAB-UHFFFAOYSA-N,548
O=C1C=COC1,LYINKTVZUSKQEQ-UHFFFAOYSA-N,546
C1C[NH2+]CCN1,GLUUGHFHXGJENI-UHFFFAOYSA-O,546
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,QOBSHIAGQLADFQ-UHFFFAOYSA-N,545
N=c1[nH]c2ccccc2s1,UHGULLIUJBCTEF-UHFFFAOYSA-N,544
O=C1NC(=O)C2C3C=CC(C3)C12,GPIUUMROPXDNRH-UHFFFAOYSA-N,543
O=C1c2ccccc2Cc2ccccc21,RJGDLRCDCYRQOQ-UHFFFAOYSA-N,543
O=c1ccn2nccc2[nH]1,LSLIYLLMLAQRIS-UHFFFAOYSA-N,542
C1NCC12CNC2,UDSAJFSYJMHNFI-UHFFFAOYSA-N,541
C=c1[nH]c(=O)c(=C)[nH]c1=O,UKQPHICLKVWLEU-UHFFFAOYSA-N,539
c1ncc2cnoc2n1,LGWJJQHOHBAZIF-UHFFFAOYSA-N,537
c1cn2cnnc2cn1,NVSPJDGXKBDYIZ-UHFFFAOYSA-N,537
c1cc2c(cn1)COCC2,BSMMVCYABAQFMA-UHFFFAOYSA-N,536
O=C1CCNC1=O,QFYXSLAAXZTRLG-UHFFFAOYSA-N,534
O=C1COC(=O)N1,COWNFYYYZFRNOY-UHFFFAOYSA-N,533
c1cnc2c(c1)NCCC2,OALXTMWCXNPUKJ-UHFFFAOYSA-N,533
c1ccc2c(c1)COC21CCNCC1,BYOIMOJOKVUNTP-UHFFFAOYSA-N,532
O=C1CCc2ccc(cc2)Oc2cc3cc(c2)C(NC(=O)CN1)C(=O)NC1C(=O)NC(Cc2ccc(cc2)O3)C(=O)NCc2ccccc2-c2cccc1c2,YREDJGNBYWUZGQ-UHFFFAOYSA-N,532
C=C1Nc2ccccc2S1,UCIRJYREYJDVKS-UHFFFAOYSA-N,531
O=C1Nc2ccccc2Nc2ccccc21,KVVFXAAMMFTLGN-UHFFFAOYSA-N,530
O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,FWQHNLCNFPYBCA-UHFFFAOYSA-N,527
O=S1(=O)CCCCN1,DNGMYXZLJGHHOM-UHFFFAOYSA-N,526
c1ccc2c(c1)sc1nccn12,RBQGKSWYSQGVDV-UHFFFAOYSA-N,525
c1cnc2c(c1)CNC2,SJMNQXLXIIXDDS-UHFFFAOYSA-N,524
c1ccc2c(c1)[nH]c1ncccc12,BPMFPOGUJAAYHL-UHFFFAOYSA-N,523
O=c1[nH][nH]c2ncncc12,JTNQNHQPENYUGB-UHFFFAOYSA-N,521
O=c1cccccc1,QVWDCTQRORVHHT-UHFFFAOYSA-N,521
C1CC2CCOC2O1,IHKOXYNAMXNNDK-UHFFFAOYSA-N,521
O=C1Nc2ccccc2CO1,SYZIUAAQNFJPJY-UHFFFAOYSA-N,520
c1cc2n(n1)CCCNC2,WBYKOBVKGFBQMM-UHFFFAOYSA-N,516
c1nc2n(n1)CCC2,ZIDGVAHRHJQVST-UHFFFAOYSA-N,516
S=c1[nH]nco1,RUBRCWOFANAOTP-UHFFFAOYSA-N,515
c1ncc2ncsc2n1,CDGFEINVQHEUQV-UHFFFAOYSA-N,514
c1nnc2n1CCCCC2,FXCXNYOEQRAMPJ-UHFFFAOYSA-N,514
O=c1[nH]nc2cnccn12,CLGWVBPVZYVPMR-UHFFFAOYSA-N,513
O=c1[nH]ncc2c[nH]nc12,QICFIUZWDPJRQF-UHFFFAOYSA-N,513
C1CC2CNCC3CCCN(C1)C23,JZFBFUZYCUSECW-UHFFFAOYSA-N,512
O=c1[nH]nc2ccccn12,LJRXNXBFJXXRNQ-UHFFFAOYSA-N,512
C1CC2CCC1CN2,KPUSZZFAYGWAHZ-UHFFFAOYSA-N,512
